20 449.045001674
0.0	[19.0]
0.076388888889	[18.083333333333332, 18.916666666666668]
0.138888888889	[18.166666666666668, 18.833333333333332]
0.166666666667	[18.0]
0.1875	[18.25, 18.75]
0.222222222222	[18.333333333333332, 18.666666666666668]
0.243055555556	[17.916666666666668, 18.083333333333332, 18.416666666666668, 18.583333333333332]
0.25	[18.5]
0.305555555556	[17.166666666666668, 17.833333333333332, 18.166666666666668, 18.833333333333332]
0.333333333333	[18.0]
0.354166666667	[17.25, 17.75, 18.25, 18.75]
0.388888888889	[17.333333333333332, 17.666666666666668, 18.333333333333332, 18.666666666666668]
0.409722222222	[17.083333333333332, 17.416666666666668, 17.583333333333332, 17.916666666666668, 18.083333333333332, 18.416666666666668, 18.583333333333332]
0.416666666667	[17.5, 18.5]
0.472222222222	[17.166666666666668, 17.833333333333332, 18.166666666666668]
0.5	[17.0, 18.0]
0.520833333333	[17.25, 17.75, 18.25]
0.555555555556	[17.333333333333332, 17.666666666666668, 18.333333333333332, 18.666666666666668]
0.576388888889	[16.916666666666668, 17.083333333333332, 17.416666666666668, 17.583333333333332, 17.916666666666668, 18.083333333333332, 18.416666666666668, 18.583333333333332]
0.583333333333	[17.5, 18.5]
0.638888888889	[16.833333333333332, 17.166666666666668, 17.833333333333332, 18.166666666666668]
0.666666666667	[17.0, 18.0]
0.6875	[16.25, 16.75, 17.25, 17.75, 18.25, 18.75]
0.722222222222	[16.333333333333332, 16.666666666666668, 17.333333333333332, 17.666666666666668, 18.333333333333332, 18.666666666666668]
0.743055555556	[16.416666666666668, 16.583333333333332, 16.916666666666668, 17.083333333333332, 17.416666666666668, 17.583333333333332, 17.916666666666668, 18.083333333333332, 18.416666666666668, 18.583333333333332]
0.75	[16.5, 17.5, 18.5]
0.805555555556	[16.166666666666668, 16.833333333333332, 17.166666666666668, 17.833333333333332, 18.166666666666668]
0.833333333333	[17.0, 18.0]
0.854166666667	[16.25, 16.75, 17.25, 17.75, 18.25]
0.888888888889	[16.333333333333332, 16.666666666666668, 17.333333333333332, 17.666666666666668, 18.333333333333332]
0.909722222222	[16.083333333333332, 16.416666666666668, 16.583333333333332, 16.916666666666668, 17.083333333333332, 17.416666666666668, 17.583333333333332, 17.916666666666668, 18.083333333333332, 18.416666666666668, 18.583333333333332]
0.916666666667	[16.5, 17.5, 18.5]
0.972222222222	[16.166666666666668, 16.833333333333332, 17.166666666666668, 17.833333333333332, 18.166666666666668]
1.0	[16.0, 17.0, 18.0]
1.020833333333	[16.25, 16.75, 17.25, 17.75, 18.25]
1.055555555556	[16.333333333333332, 16.666666666666668, 17.333333333333332, 17.666666666666668, 18.333333333333332]
1.076388888889	[15.916666666666666, 16.083333333333332, 16.416666666666668, 16.583333333333332, 16.916666666666668, 17.083333333333332, 17.416666666666668, 17.583333333333332, 17.916666666666668, 18.083333333333332, 18.416666666666668]
1.083333333333	[16.5, 17.5]
1.138888888889	[15.833333333333334, 16.166666666666668, 16.833333333333332, 17.166666666666668, 17.833333333333332, 18.166666666666668]
1.166666666667	[16.0, 17.0, 18.0]
1.1875	[15.75, 16.25, 16.75, 17.25, 17.75, 18.25]
1.222222222222	[15.333333333333334, 15.666666666666666, 16.333333333333332, 16.666666666666668, 17.333333333333332, 17.666666666666668, 18.333333333333332, 18.666666666666668]
1.243055555556	[15.416666666666666, 15.583333333333334, 15.916666666666666, 16.083333333333332, 16.416666666666668, 16.583333333333332, 16.916666666666668, 17.083333333333332, 17.416666666666668, 17.583333333333332, 17.916666666666668, 18.083333333333332, 18.416666666666668, 18.583333333333332]
1.25	[15.5, 16.5, 17.5, 18.5]
1.305555555556	[15.833333333333334, 16.166666666666668, 16.833333333333332, 17.166666666666668, 17.833333333333332, 18.166666666666668]
1.333333333333	[16.0, 17.0, 18.0]
1.354166666667	[15.25, 15.75, 16.25, 16.75, 17.25, 17.75, 18.25]
1.388888888889	[15.333333333333334, 15.666666666666666, 16.333333333333332, 16.666666666666668, 17.333333333333332, 17.666666666666668, 18.333333333333332]
1.409722222222	[15.416666666666666, 15.583333333333334, 15.916666666666666, 16.083333333333332, 16.416666666666668, 16.583333333333332, 16.916666666666668, 17.083333333333332, 17.416666666666668, 17.583333333333332, 17.916666666666668, 18.083333333333332, 18.416666666666668]
1.416666666667	[15.5, 16.5, 17.5, 18.5]
1.472222222222	[15.166666666666666, 15.833333333333334, 16.166666666666668, 16.833333333333332, 17.166666666666668, 17.833333333333332, 18.166666666666668]
1.5	[16.0, 17.0, 18.0]
