7 27097.1547637
0.0	[6.0]
0.010525124491	[5.01063829787234, 5.98936170212766]
0.020823902218	[5.0212765957446805, 5.9787234042553195]
0.021276595745	[5.0]
0.030896333182	[5.031914893617022, 5.968085106382978]
0.031801720235	[4.98936170212766, 5.01063829787234]
0.040742417383	[5.042553191489362, 5.957446808510638]
0.042100497963	[4.0212765957446805, 4.9787234042553195, 5.0212765957446805, 5.9787234042553195]
0.042553191489	[5.0]
0.050362154821	[5.053191489361702, 5.946808510638298]
0.052172928927	[4.031914893617022, 4.968085106382978, 5.031914893617022, 5.968085106382978]
0.05307831598	[4.01063829787234, 4.98936170212766, 5.01063829787234]
0.059755545496	[5.0638297872340425, 5.9361702127659575]
0.062019013128	[4.042553191489362, 4.957446808510638, 5.042553191489362, 5.957446808510638]
0.063377093708	[4.0212765957446805, 4.9787234042553195, 5.0212765957446805]
0.063829787234	[4.0, 5.0]
0.068922589407	[5.074468085106383, 5.925531914893617]
0.071638750566	[4.053191489361702, 4.946808510638298, 5.053191489361702, 5.946808510638298]
0.073449524672	[4.031914893617022, 4.968085106382978, 5.031914893617022]
0.074354911725	[3.9893617021276597, 4.01063829787234, 4.98936170212766, 5.01063829787234]
0.077863286555	[5.085106382978723, 5.914893617021277]
0.08103214124	[4.0638297872340425, 4.9361702127659575, 5.0638297872340425, 5.9361702127659575]
0.083295608873	[4.042553191489362, 4.957446808510638, 5.042553191489362, 5.957446808510638]
0.084653689452	[3.978723404255319, 4.0212765957446805, 4.9787234042553195, 5.0212765957446805]
0.085106382979	[4.0, 5.0]
0.08657763694	[5.095744680851064, 5.904255319148936]
0.090199185152	[4.074468085106383, 4.925531914893617, 5.074468085106383, 5.925531914893617]
0.092915346311	[4.053191489361702, 4.946808510638298, 5.053191489361702, 5.946808510638298]
0.094726120416	[3.0319148936170213, 3.9680851063829787, 4.031914893617022, 4.968085106382978, 5.031914893617022, 5.968085106382978]
0.095065640561	[5.1063829787234045, 5.8936170212765955]
0.095631507469	[3.9893617021276597, 4.01063829787234, 4.98936170212766, 5.01063829787234]
0.0991398823	[4.085106382978723, 4.914893617021277, 5.085106382978723, 5.914893617021277]
0.102308736985	[4.0638297872340425, 4.9361702127659575, 5.0638297872340425, 5.9361702127659575]
0.10332729742	[5.117021276595745, 5.882978723404255]
0.104572204617	[3.0425531914893615, 3.9574468085106385, 4.042553191489362, 4.957446808510638, 5.042553191489362, 5.957446808510638]
0.105930285197	[3.021276595744681, 3.978723404255319, 4.0212765957446805, 4.9787234042553195, 5.0212765957446805]
0.106382978723	[4.0, 5.0]
0.107854232684	[4.095744680851064, 4.904255319148936, 5.095744680851064, 5.904255319148936]
0.111362607515	[5.127659574468085, 5.872340425531915]
0.111475780896	[4.074468085106383, 4.925531914893617, 5.074468085106383, 5.925531914893617]
0.114191942055	[3.0531914893617023, 3.9468085106382977, 4.053191489361702, 4.946808510638298, 5.053191489361702, 5.946808510638298]
0.116002716161	[3.0319148936170213, 3.9680851063829787, 4.031914893617022, 4.968085106382978, 5.031914893617022]
0.116342236306	[4.1063829787234045, 4.8936170212765955, 5.1063829787234045, 5.8936170212765955]
0.116908103214	[3.0106382978723403, 3.9893617021276597, 4.01063829787234, 4.98936170212766, 5.01063829787234]
0.119171570847	[5.138297872340425, 5.861702127659575]
0.120416478044	[4.085106382978723, 4.914893617021277, 5.085106382978723, 5.914893617021277]
0.12358533273	[3.0638297872340425, 3.9361702127659575, 4.0638297872340425, 4.9361702127659575, 5.0638297872340425, 5.9361702127659575]
0.124603893164	[4.117021276595745, 4.882978723404255, 5.117021276595745, 5.882978723404255]
0.125848800362	[3.0425531914893615, 3.9574468085106385, 4.042553191489362, 4.957446808510638, 5.042553191489362]
0.126754187415	[5.148936170212766, 5.851063829787234]
0.127206880942	[3.021276595744681, 3.978723404255319, 4.0212765957446805, 4.9787234042553195, 5.0212765957446805]
0.127659574468	[3.0, 4.0, 5.0]
0.129130828429	[4.095744680851064, 4.904255319148936, 5.095744680851064, 5.904255319148936]
0.132639203259	[4.127659574468085, 4.872340425531915, 5.127659574468085, 5.872340425531915]
0.132752376641	[3.074468085106383, 3.925531914893617, 4.074468085106383, 4.925531914893617, 5.074468085106383, 5.925531914893617]
0.13411045722	[5.159574468085107, 5.840425531914893]
0.1354685378	[3.0531914893617023, 3.9468085106382977, 4.053191489361702, 4.946808510638298, 5.053191489361702, 5.946808510638298]
0.137279311906	[3.0319148936170213, 3.9680851063829787, 4.031914893617022, 4.968085106382978, 5.031914893617022]
0.137618832051	[4.1063829787234045, 4.8936170212765955, 5.1063829787234045, 5.8936170212765955]
0.138184698959	[2.9893617021276597, 3.0106382978723403, 3.9893617021276597, 4.01063829787234, 4.98936170212766, 5.01063829787234]
0.140448166591	[4.138297872340425, 4.861702127659575, 5.138297872340425, 5.861702127659575]
0.141240380263	[5.170212765957447, 5.829787234042553]
0.141693073789	[3.0851063829787235, 3.9148936170212765, 4.085106382978723, 4.914893617021277, 5.085106382978723, 5.914893617021277]
0.144861928474	[3.0638297872340425, 3.9361702127659575, 4.0638297872340425, 4.9361702127659575, 5.0638297872340425, 5.9361702127659575]
0.145880488909	[4.117021276595745, 4.882978723404255, 5.117021276595745, 5.882978723404255]
0.147125396107	[3.0425531914893615, 3.9574468085106385, 4.042553191489362, 4.957446808510638, 5.042553191489362]
0.14803078316	[4.148936170212766, 4.851063829787234, 5.148936170212766, 5.851063829787234]
0.148143956541	[5.180851063829787, 5.819148936170213]
0.148483476686	[2.978723404255319, 3.021276595744681, 3.978723404255319, 4.0212765957446805, 4.9787234042553195, 5.0212765957446805]
0.148936170213	[3.0, 4.0, 5.0]
0.150407424174	[3.095744680851064, 3.904255319148936, 4.095744680851064, 4.904255319148936, 5.095744680851064, 5.904255319148936]
0.153915799004	[4.127659574468085, 4.872340425531915, 5.127659574468085, 5.872340425531915]
0.154028972386	[3.074468085106383, 3.925531914893617, 4.074468085106383, 4.925531914893617, 5.074468085106383, 5.925531914893617]
0.154821186057	[5.191489361702128, 5.808510638297872]
0.155387052965	[4.159574468085107, 4.840425531914893, 5.159574468085107, 5.840425531914893]
0.156745133545	[3.0531914893617023, 3.9468085106382977, 4.053191489361702, 4.946808510638298, 5.053191489361702]
0.158555907651	[2.9680851063829787, 3.0319148936170213, 3.9680851063829787, 4.031914893617022, 4.968085106382978, 5.031914893617022]
0.158895427795	[3.106382978723404, 3.893617021276596, 4.1063829787234045, 4.8936170212765955, 5.1063829787234045, 5.8936170212765955]
0.159461294703	[2.9893617021276597, 3.0106382978723403, 3.9893617021276597, 4.01063829787234, 4.98936170212766, 5.01063829787234]
