8 117.303583441
0.0	[7.0]
0.0302734375	[6.03125, 6.96875]
0.05859375	[6.0625, 6.9375]
0.0625	[6.0]
0.0849609375	[6.09375, 6.90625]
0.0927734375	[5.96875, 6.03125]
0.109375	[6.125, 6.875]
0.12109375	[5.0625, 5.9375, 6.0625, 6.9375]
0.125	[6.0]
0.1318359375	[6.15625, 6.84375]
0.1474609375	[5.09375, 5.90625, 6.09375, 6.90625]
0.15234375	[6.1875, 6.8125]
0.1552734375	[5.03125, 5.96875, 6.03125]
0.1708984375	[6.21875, 6.78125]
0.171875	[5.125, 5.875, 6.125, 6.875]
0.18359375	[5.0625, 5.9375, 6.0625]
0.1875	[5.0, 6.0, 6.25, 6.75]
0.1943359375	[5.15625, 5.84375, 6.15625, 6.84375]
0.2021484375	[6.28125, 6.71875]
0.2099609375	[5.09375, 5.90625, 6.09375]
0.21484375	[5.1875, 5.8125, 6.1875, 6.3125, 6.6875, 6.8125]
0.2177734375	[4.96875, 5.03125, 5.96875, 6.03125]
0.2255859375	[6.34375, 6.65625]
0.2333984375	[5.21875, 5.78125, 6.21875, 6.78125]
0.234375	[5.125, 5.875, 6.125, 6.375, 6.625, 6.875]
0.2412109375	[6.40625, 6.59375]
0.24609375	[4.9375, 5.0625, 5.9375, 6.0625, 6.4375, 6.5625]
0.2490234375	[6.46875, 6.53125]
0.25	[5.0, 5.25, 5.75, 6.0, 6.25, 6.5, 6.75]
0.2568359375	[5.15625, 5.84375, 6.15625, 6.84375]
0.2646484375	[5.28125, 5.71875, 6.28125, 6.71875]
0.2724609375	[4.09375, 4.90625, 5.09375, 5.90625, 6.09375, 6.90625]
0.27734375	[5.1875, 5.3125, 5.6875, 5.8125, 6.1875, 6.3125, 6.6875, 6.8125]
0.2802734375	[4.96875, 5.03125, 5.96875, 6.03125]
0.2880859375	[5.34375, 5.65625, 6.34375, 6.65625]
0.2958984375	[5.21875, 5.78125, 6.21875, 6.78125]
0.296875	[4.125, 4.875, 5.125, 5.375, 5.625, 5.875, 6.125, 6.375, 6.625, 6.875]
0.3037109375	[5.40625, 5.59375, 6.40625, 6.59375]
0.30859375	[4.0625, 4.9375, 5.0625, 5.4375, 5.5625, 5.9375, 6.0625, 6.4375, 6.5625]
0.3115234375	[5.46875, 5.53125, 6.46875, 6.53125]
0.3125	[5.0, 5.25, 5.5, 5.75, 6.0, 6.25, 6.5, 6.75]
0.3193359375	[4.15625, 4.84375, 5.15625, 5.84375, 6.15625, 6.84375]
0.3271484375	[5.28125, 5.71875, 6.28125, 6.71875]
0.3349609375	[4.09375, 4.90625, 5.09375, 5.90625, 6.09375]
0.33984375	[4.1875, 4.8125, 5.1875, 5.3125, 5.6875, 5.8125, 6.1875, 6.3125, 6.6875, 6.8125]
0.3427734375	[4.03125, 4.96875, 5.03125, 5.96875, 6.03125]
0.3505859375	[5.34375, 5.65625, 6.34375, 6.65625]
0.3583984375	[4.21875, 4.78125, 5.21875, 5.78125, 6.21875, 6.78125]
0.359375	[4.125, 4.875, 5.125, 5.375, 5.625, 5.875, 6.125, 6.375, 6.625]
0.3662109375	[5.40625, 5.59375, 6.40625, 6.59375]
0.37109375	[4.0625, 4.9375, 5.0625, 5.4375, 5.5625, 5.9375, 6.0625, 6.4375, 6.5625]
0.3740234375	[5.46875, 5.53125, 6.46875, 6.53125]
0.375	[4.0, 4.25, 4.75, 5.0, 5.25, 5.5, 5.75, 6.0, 6.25, 6.5, 6.75]
0.3818359375	[4.15625, 4.84375, 5.15625, 5.84375, 6.15625, 6.84375]
0.3896484375	[4.28125, 4.71875, 5.28125, 5.71875, 6.28125, 6.71875]
0.3974609375	[4.09375, 4.90625, 5.09375, 5.90625, 6.09375]
0.40234375	[4.1875, 4.3125, 4.6875, 4.8125, 5.1875, 5.3125, 5.6875, 5.8125, 6.1875, 6.3125, 6.6875, 6.8125]
0.4052734375	[3.96875, 4.03125, 4.96875, 5.03125, 5.96875, 6.03125]
0.4130859375	[4.34375, 4.65625, 5.34375, 5.65625, 6.34375, 6.65625]
0.4208984375	[4.21875, 4.78125, 5.21875, 5.78125, 6.21875, 6.78125]
0.421875	[4.125, 4.375, 4.625, 4.875, 5.125, 5.375, 5.625, 5.875, 6.125, 6.375, 6.625]
0.4287109375	[4.40625, 4.59375, 5.40625, 5.59375, 6.40625, 6.59375]
0.43359375	[3.9375, 4.0625, 4.4375, 4.5625, 4.9375, 5.0625, 5.4375, 5.5625, 5.9375, 6.0625, 6.4375, 6.5625]
0.4365234375	[4.46875, 4.53125, 5.46875, 5.53125, 6.46875, 6.53125]
0.4375	[4.0, 4.25, 4.5, 4.75, 5.0, 5.25, 5.5, 5.75, 6.0, 6.25, 6.5, 6.75]
0.4443359375	[4.15625, 4.84375, 5.15625, 5.84375, 6.15625]
0.4521484375	[4.28125, 4.71875, 5.28125, 5.71875, 6.28125, 6.71875]
0.4599609375	[3.90625, 4.09375, 4.90625, 5.09375, 5.90625, 6.09375]
0.46484375	[4.1875, 4.3125, 4.6875, 4.8125, 5.1875, 5.3125, 5.6875, 5.8125, 6.1875, 6.3125, 6.6875]
0.4677734375	[3.96875, 4.03125, 4.96875, 5.03125, 5.96875, 6.03125]
0.4755859375	[4.34375, 4.65625, 5.34375, 5.65625, 6.34375, 6.65625]
