[98.0, 94.0, 90.0, 86.0, 82.0, 78.0, 74.0, 70.0, 66.0, 62.0, 58.0, 54.0, 50.0, 46.0, 42.0, 38.0, 34.0, 30.0, 26.0, 22.0]
[97.5, 92.5, 87.5, 82.5, 77.83333333333333, 72.16666666666667, 67.83333333333333, 62.166666666666664, 57.833333333333336, 52.166666666666664, 47.833333333333336, 42.333333333333336, 37.666666666666664, 32.666666666666664, 27.333333333333332, 22.666666666666668, 17.333333333333332, 12.666666666666666, 7.333333333333333, 2.6666666666666665]
[97.0, 91.0, 85.0, 79.0, 73.28571428571429, 67.0, 61.0, 55.0, 49.0, 43.285714285714285, 37.0, 31.0, 25.0, 19.0, 13.0, 7.0, 1.2857142857142858, 0.0, 0.0, 0.0]
[96.5, 89.75, 82.5, 75.5, 68.5, 61.5, 54.5, 47.75, 40.25, 33.75, 26.25, 19.75, 12.25, 5.75, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]
[96.22222222222223, 88.0, 80.0, 72.0, 64.0, 56.22222222222222, 48.0, 40.0, 32.0, 24.0, 16.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[95.7, 86.8, 77.4, 68.6, 59.4, 50.8, 41.5, 32.5, 23.5, 14.5, 5.7, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[95.54545454545455, 85.0, 75.0, 65.18181818181819, 55.0, 45.0, 35.0, 25.0, 15.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[95.0, 83.41666666666667, 72.58333333333333, 61.583333333333336, 50.583333333333336, 39.416666666666664, 28.75, 17.25, 6.75, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[94.61538461538461, 82.0, 70.15384615384616, 58.0, 46.0, 34.0, 22.153846153846153, 10.153846153846153, 0.6923076923076923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[94.28571428571429, 80.35714285714286, 67.78571428571429, 54.42857142857143, 41.714285714285715, 28.428571428571427, 15.571428571428571, 3.0714285714285716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[93.4, 79.26666666666667, 65.13333333333334, 51.0, 37.13333333333333, 23.0, 9.0, 0.26666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[93.25, 77.625, 62.375, 47.75, 32.375, 17.625, 3.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[93.05882352941177, 76.11764705882354, 60.11764705882353, 44.0, 28.0, 12.117647058823529, 0.47058823529411764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[92.27777777777777, 74.66666666666667, 57.5, 40.611111111111114, 23.61111111111111, 6.611111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[92.15789473684211, 73.21052631578948, 55.0, 37.0, 19.105263157894736, 2.8947368421052633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[91.45, 71.65, 52.65, 33.35, 14.75, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[91.04761904761905, 70.0, 50.0, 30.19047619047619, 10.095238095238095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[90.95454545454545, 68.5, 47.68181818181818, 26.636363636363637, 6.181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[90.47826086956522, 67.17391304347827, 45.08695652173913, 23.17391304347826, 3.260869565217391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[89.5, 65.66666666666667, 42.5, 19.666666666666668, 1.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[89.36, 64.08, 40.16, 16.0, 0.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[89.1923076923077, 62.76923076923077, 37.57692307692308, 12.576923076923077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[88.48148148148148, 61.074074074074076, 35.074074074074076, 9.518518518518519, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[88.0, 59.607142857142854, 32.67857142857143, 6.928571428571429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
